13537.M_train,92
13216.M_train,64
12886.M_train,15
12887.M_train,"8,235"
12885.M_train,238
12883.M_train,44
12881.M_train,144
06969.M_train,65
12888.M_train,99
12889.M_train,21
06391.M_train,"86,31,31"
06390.M_train,140
06393.M_train,"163,34,163"
06392.M_train,46
06395.M_train,"212,164"
06394.M_train,"107,135,212,212"
06397.M_train,"8,101"
06396.M_train,198
06398.M_train,"160,60"
14089.M_train,"38,11"
08664.M_train,"160,177,177"
06468.M_train,107
08666.M_train,"39,160,50"
08667.M_train,138
08660.M_train,"75,63"
08661.M_train,23
06469.M_train,"88,139,135"
08134.M_train,"78,5,9"
13210.M_train,75
08668.M_train,"182,182"
08669.M_train,"65,15,107"
13274.M_train,"217,71,64,71"
13277.M_train,187
13276.M_train,131
13271.M_train,"190,89"
08136.M_train,52
13272.M_train,214
08137.M_train,169
13278.M_train,9
12171.M_train,"15,164,88"
08138.M_train,16
12173.M_train,"175,162"
12172.M_train,"126,110"
02419.M_train,"203,243"
08139.M_train,"210,58,108,210"
02414.M_train,154
02415.M_train,"33,47,14,166,33"
02416.M_train,"140,177,109"
02417.M_train,"22,211"
02410.M_train,69
02411.M_train,"220,55"
02412.M_train,179
02413.M_train,"68,174"
13839.M_train,46
13996.M_train,"124,26"
13212.M_train,103
07006.M_train,111
03984.M_train,32
12974.M_train,"216,53,217"
04373.M_train,"189,47"
04370.M_train,"186,14,186"
13213.M_train,"143,161"
03980.M_train,167
06004.M_train,189
12778.M_train,196
04374.M_train,169
12772.M_train,160
12770.M_train,5
04375.M_train,"75,103,63"
06006.M_train,"188,248"
12775.M_train,225
02398.M_train,"105,120,149"
02399.M_train,69
09691.M_train,"59,100,59"
02392.M_train,"113,12,90,12,12"
02393.M_train,83
02390.M_train,222
02391.M_train,88
02396.M_train,3
02397.M_train,177
02394.M_train,"152,121"
02395.M_train,"113,160"
06002.M_train,124
06003.M_train,186
07003.M_train,86
09697.M_train,"190,46"
05388.M_train,31
09140.M_train,"117,223,29"
04451.M_train,225
04452.M_train,209
04453.M_train,"127,129,122,189"
04454.M_train,"214,181,181"
05384.M_train,172
05387.M_train,236
05386.M_train,"87,130,109"
00465.M_train,"35,208,241,241"
00464.M_train,82
00467.M_train,124
00466.M_train,40
00461.M_train,"65,135"
00463.M_train,"168,174,99,13"
00462.M_train,"73,54"
06855.M_train,144
06854.M_train,190
06857.M_train,173
06856.M_train,17
00469.M_train,"139,65,88,107"
00468.M_train,214
06853.M_train,123
06852.M_train,"53,217"
09141.M_train,128
04058.M_train,182
04051.M_train,220
04053.M_train,71
01750.M_train,229
04055.M_train,202
04054.M_train,93
04057.M_train,55
04056.M_train,"14,33"
11007.M_train,"48,90,12,167"
11006.M_train,223
11005.M_train,"195,1,97,171"
11004.M_train,118
11003.M_train,15
11002.M_train,196
11001.M_train,"120,95"
11009.M_train,"77,169,147"
11008.M_train,"189,33"
07319.M_train,166
07318.M_train,"152,72,121,192"
07317.M_train,81
07315.M_train,"210,99"
07314.M_train,"94,172"
07312.M_train,72
07311.M_train,144
07310.M_train,190
14155.M_train,"139,135"
14157.M_train,"193,223,82,199"
14156.M_train,"234,45"
14151.M_train,146
14153.M_train,"114,109,240"
14152.M_train,134
14159.M_train,15
14158.M_train,"135,88,88"
10746.M_train,"107,135"
02850.M_train,209
10745.M_train,246
10742.M_train,"44,155,154"
10743.M_train,"232,67"
00778.M_train,25
00776.M_train,147
00775.M_train,"8,8,56,62"
00774.M_train,"79,21"
00771.M_train,27
00770.M_train,"222,147,77,147"
14261.M_train,45
13070.M_train,"166,153"
06431.M_train,"186,33,33"
06065.M_train,"113,113"
06433.M_train,160
06432.M_train,"196,232,70,229"
06435.M_train,"149,150"
06434.M_train,193
06437.M_train,206
06064.M_train,160
06439.M_train,"238,102"
06438.M_train,136
11768.M_train,154
11769.M_train,"160,167"
06067.M_train,236
12684.M_train,"54,211,73"
06066.M_train,"104,179"
09763.M_train,"216,125"
06061.M_train,"81,151"
02288.M_train,186
06060.M_train,46
06063.M_train,"122,17,189"
12680.M_train,210
06062.M_train,15
11704.M_train,18
12701.M_train,70
12702.M_train,"99,58,210"
12704.M_train,209
12682.M_train,"57,120"
12706.M_train,"120,150,150"
12707.M_train,171
12708.M_train,45
12709.M_train,"0,123,65,205"
09579.M_train,217
09578.M_train,227
09573.M_train,28
09572.M_train,"60,99"
09570.M_train,"42,16"
09577.M_train,"240,189,187,86"
09575.M_train,"241,61"
09574.M_train,163
11164.M_train,"59,100"
12688.M_train,"13,13"
12689.M_train,207
03832.M_train,"99,230,13"
03833.M_train,189
03830.M_train,"29,223"
03831.M_train,124
03836.M_train,"241,76"
03837.M_train,34
03834.M_train,89
03835.M_train,150
05414.M_train,"160,56"
05415.M_train,"63,130"
03838.M_train,204
03839.M_train,"120,149,95,57"
05410.M_train,177
05413.M_train,"37,18"
11162.M_train,"125,64"
11700.M_train,"23,96,92"
12133.M_train,"194,217"
11168.M_train,"70,200,69"
11493.M_train,163
11045.M_train,235
00566.M_train,"60,87,9,177,109"
00567.M_train,106
00564.M_train,192
00565.M_train,"20,239,239"
00562.M_train,166
00563.M_train,193
00561.M_train,"229,32,32,232"
07198.M_train,69
07199.M_train,"240,189"
00568.M_train,74
00569.M_train,"76,208"
13450.M_train,"112,155"
11495.M_train,171
03486.M_train,"9,85"
08420.M_train,"44,180"
03487.M_train,153
05875.M_train,"50,233"
09126.M_train,163
09641.M_train,189
09642.M_train,"169,169,222,100"
09643.M_train,190
09644.M_train,"152,121,72"
08422.M_train,32
09646.M_train,28
09647.M_train,"4,13,43"
08423.M_train,"29,29"
08424.M_train,83
08425.M_train,223
08426.M_train,"97,146,93,171"
05288.M_train,"232,70,229"
05285.M_train,60
05282.M_train,217
03488.M_train,52
03489.M_train,129
12007.M_train,"154,155"
08863.M_train,0
13628.M_train,93
13629.M_train,175
13620.M_train,199
13621.M_train,"228,213,102,213"
13623.M_train,"92,94,41"
13624.M_train,"43,43,4"
13625.M_train,"52,89"
13626.M_train,"141,158"
05983.M_train,139
05982.M_train,"60,60,160"
05985.M_train,"120,150"
05984.M_train,147
05987.M_train,54
05986.M_train,"176,3"
05989.M_train,"107,15"
05988.M_train,"70,69,69"
06578.M_train,"175,82,222"
01201.M_train,"15,135"
06575.M_train,"39,8,160"
06576.M_train,160
06577.M_train,"37,215"
06570.M_train,148
06571.M_train,"69,32,200"
06572.M_train,"88,164,88,107"
06573.M_train,"33,153,14,14"
11582.M_train,"207,127,17"
11583.M_train,100
11580.M_train,"17,207"
11581.M_train,"46,46"
11586.M_train,6
11587.M_train,"112,206"
11584.M_train,37
11585.M_train,31
11588.M_train,124
11589.M_train,228
09933.M_train,"181,141"
13652.M_train,"30,66"
09128.M_train,58
13770.M_train,"220,181,55"
13653.M_train,"85,5"
07910.M_train,"152,72"
07837.M_train,160
07644.M_train,77
07836.M_train,"75,130"
02738.M_train,60
02739.M_train,"189,204"
07833.M_train,140
02732.M_train,"95,95,150"
02733.M_train,120
02730.M_train,104
02736.M_train,65
02737.M_train,128
02734.M_train,99
12228.M_train,"109,244"
12229.M_train,184
12220.M_train,"190,231,84"
12221.M_train,107
12222.M_train,"56,25"
12224.M_train,189
12225.M_train,200
12226.M_train,194
12227.M_train,"212,65"
01701.M_train,128
07839.M_train,"242,141,74,74"
07838.M_train,52
01703.M_train,6
01704.M_train,245
13656.M_train,"220,141"
11763.M_train,237
01705.M_train,22
02648.M_train,56
02649.M_train,"166,153"
09045.M_train,"177,160"
09044.M_train,177
09043.M_train,86
05091.M_train,4
02640.M_train,"175,247"
02641.M_train,"113,90"
02642.M_train,"96,165,34"
02644.M_train,34
02645.M_train,"128,224,134"
06520.M_train,119
06521.M_train,"83,109,187,109"
06522.M_train,"214,220,158"
06523.M_train,"67,67,196,32,69"
06524.M_train,102
06527.M_train,"89,89"
06528.M_train,119
06529.M_train,"63,167,48,90"
07523.M_train,244
07525.M_train,216
07527.M_train,137
07526.M_train,128
03033.M_train,"142,224,134"
03032.M_train,30
03037.M_train,"164,65,15,135"
03035.M_train,139
03034.M_train,9
03039.M_train,"20,189"
03038.M_train,"29,199,193"
10569.M_train,"65,88"
10561.M_train,210
03307.M_train,"139,65,135"
10563.M_train,160
10565.M_train,"28,99,78,60"
10564.M_train,39
10567.M_train,"189,31,187"
10566.M_train,166
11409.M_train,"63,63,60"
08737.M_train,179
08736.M_train,"159,94"
08735.M_train,"125,160"
08733.M_train,"195,169"
08732.M_train,"30,154"
08731.M_train,201
08730.M_train,"108,13"
09959.M_train,176
08739.M_train,131
08738.M_train,"61,184"
09958.M_train,"170,128"
04283.M_train,149
01281.M_train,"94,96"
01280.M_train,"130,160"
01283.M_train,"235,50"
01282.M_train,"91,161"
01285.M_train,5
01284.M_train,"195,169"
01286.M_train,248
01289.M_train,232
01288.M_train,"63,160,9"
11764.M_train,40
02869.M_train,94
02868.M_train,128
04441.M_train,100
04440.M_train,26
04443.M_train,118
04442.M_train,132
04445.M_train,220
04444.M_train,"66,66,30,155,66"
04446.M_train,"60,5,10"
11765.M_train,129
03968.M_train,"117,2,193,29"
02129.M_train,68
07062.M_train,"44,154"
02122.M_train,"71,64,217,53"
02123.M_train,105
02120.M_train,11
02121.M_train,229
02125.M_train,"166,14,186"
13322.M_train,"22,80"
13323.M_train,85
03679.M_train,"45,46"
13327.M_train,12
13324.M_train,88
13325.M_train,"45,52"
03673.M_train,248
03672.M_train,"48,56,113,48,63"
03671.M_train,160
03670.M_train,172
03677.M_train,147
03676.M_train,185
03675.M_train,3
03674.M_train,"20,127,189"
05828.M_train,237
05829.M_train,"156,137"
05823.M_train,"20,239"
05825.M_train,160
05826.M_train,"114,187"
04018.M_train,241
04019.M_train,172
00949.M_train,67
00948.M_train,"212,15,139,107"
00947.M_train,"120,95"
00946.M_train,"225,74,181"
00945.M_train,"189,166,189,47"
04011.M_train,9
00943.M_train,"218,112,44,66"
00942.M_train,"69,32,67"
04014.M_train,"179,126"
04015.M_train,"109,109"
08850.M_train,103
11458.M_train,"217,138"
11895.M_train,117
11749.M_train,"128,49,224"
11748.M_train,"28,46"
11747.M_train,3
11746.M_train,128
11745.M_train,"179,104"
11744.M_train,"34,81"
11743.M_train,65
11741.M_train,"60,109,140"
11740.M_train,"65,217"
13259.M_train,"2,117,223"
11955.M_train,190
13253.M_train,172
13252.M_train,"228,131"
13251.M_train,"104,126,104"
13256.M_train,"160,25,63,25,56"
13255.M_train,87
13254.M_train,70
00412.M_train,150
04911.M_train,162
12157.M_train,229
12156.M_train,"142,142"
12155.M_train,189
12153.M_train,"214,225,141,225"
12152.M_train,213
00416.M_train,37
12920.M_train,"109,31,189,244"
12159.M_train,158
04916.M_train,224
00415.M_train,29
06973.M_train,"222,82"
06972.M_train,187
11959.M_train,"70,69"
06971.M_train,"198,238"
02084.M_train,153
02085.M_train,"189,20,17,189,239"
02086.M_train,90
02087.M_train,"227,0"
02080.M_train,138
02082.M_train,"141,181,55,220"
02088.M_train,"109,60"
02089.M_train,34
12256.M_train,"15,139"
12257.M_train,116
12254.M_train,164
12255.M_train,"96,81"
12252.M_train,60
12253.M_train,13
12251.M_train,"217,184"
12258.M_train,"224,132"
12259.M_train,"204,166"
12751.M_train,"117,193"
05151.M_train,37
12753.M_train,"54,21"
12754.M_train,"160,39,101"
09950.M_train,"77,209"
12756.M_train,"56,113,160"
12758.M_train,88
12759.M_train,"237,154,44"
13825.M_train,"15,88"
13071.M_train,"25,63,113,90"
07476.M_train,177
09736.M_train,"135,15,65,135,107"
00041.M_train,222
00040.M_train,160
00043.M_train,42
00042.M_train,223
00044.M_train,0
00047.M_train,225
00046.M_train,112
00049.M_train,197
00048.M_train,"10,160,85,160"
03143.M_train,208
03142.M_train,135
03145.M_train,"143,104"
03147.M_train,"166,14,189,189"
03146.M_train,139
14291.M_train,"31,31"
14292.M_train,"162,117,175,199,199"
06873.M_train,"206,180,154,112,154"
06872.M_train,"194,241,35"
06877.M_train,138
06876.M_train,209
06875.M_train,189
06874.M_train,10
14294.M_train,88
06879.M_train,39
07099.M_train,"26,124"
07098.M_train,205
07095.M_train,"49,49"
07094.M_train,"66,155,206"
07097.M_train,"239,20,189"
07096.M_train,"88,15,164,164,15"
07091.M_train,"120,160"
07090.M_train,"170,170"
07093.M_train,67
07092.M_train,127
04079.M_train,25
04077.M_train,166
04075.M_train,229
04073.M_train,"46,157,58,27,27"
04072.M_train,214
04071.M_train,"12,56"
04070.M_train,"129,17"
09487.M_train,60
12532.M_train,"179,91,110"
13428.M_train,"190,246,89,246,219"
08228.M_train,97
08229.M_train,"212,212,135,139,212"
08222.M_train,157
08223.M_train,"32,232,196"
08220.M_train,"143,161"
08221.M_train,"141,220"
08226.M_train,64
08227.M_train,142
08224.M_train,115
08225.M_train,"138,156,65,6,205"
06048.M_train,55
06049.M_train,180
06040.M_train,236
06041.M_train,15
06042.M_train,"173,241,173"
06043.M_train,149
06044.M_train,212
06045.M_train,"136,213,102"
06046.M_train,"166,186"
06047.M_train,"160,167,12"
06417.M_train,"51,118"
06416.M_train,164
06415.M_train,66
06414.M_train,213
06413.M_train,"72,192,176,115"
06412.M_train,197
06410.M_train,"160,60,9"
06419.M_train,167
06418.M_train,74
12922.M_train,231
11135.M_train,226
11134.M_train,85
11136.M_train,"193,82"
11131.M_train,173
11133.M_train,"222,222,2"
11132.M_train,"147,178"
11139.M_train,"135,164,15"
11138.M_train,"155,30,180"
09591.M_train,"60,60"
09590.M_train,184
09593.M_train,"173,241,76,217,61"
09592.M_train,"191,84"
09594.M_train,"186,153"
09596.M_train,189
11382.M_train,222
11385.M_train,"22,21"
11384.M_train,244
11387.M_train,109
11386.M_train,"10,5,5,10,85"
03818.M_train,"95,105,120"
03819.M_train,12
05539.M_train,"16,211,54,21"
03810.M_train,"197,46"
03811.M_train,"65,137,156,65"
03812.M_train,160
03814.M_train,"88,88"
03816.M_train,"202,209,77"
03817.M_train,"24,4,46"
00064.M_train,206
00065.M_train,"204,186"
00067.M_train,244
00060.M_train,67
00061.M_train,"202,202,77,222"
03340.M_train,157
06168.M_train,222
06169.M_train,"231,84"
00069.M_train,"162,82"
03348.M_train,177
07200.M_train,204
06486.M_train,236
03994.M_train,23
06487.M_train,1
06485.M_train,89
05534.M_train,"3,3,243"
05535.M_train,190
06480.M_train,156
06481.M_train,10
04537.M_train,135
04534.M_train,"109,114"
04535.M_train,162
04532.M_train,248
04533.M_train,35
04530.M_train,130
04531.M_train,239
04539.M_train,"99,10,78"
11721.M_train,189
08534.M_train,154
13800.M_train,37
10273.M_train,"189,189"
11629.M_train,30
10058.M_train,181
10059.M_train,"129,207"
09628.M_train,56
09629.M_train,208
09626.M_train,189
09627.M_train,"206,66"
09624.M_train,"144,89,231"
09625.M_train,131
09622.M_train,57
09623.M_train,"189,166"
09620.M_train,132
09621.M_train,"192,176"
10275.M_train,221
11623.M_train,134
13708.M_train,"21,148,148,79,80"
02678.M_train,122
02679.M_train,"139,139"
06700.M_train,"229,32,32,232"
02672.M_train,"214,55,242,242"
02673.M_train,75
02671.M_train,52
02676.M_train,63
02677.M_train,"145,52"
02674.M_train,225
02675.M_train,"154,154,180"
13648.M_train,48
13644.M_train,"126,110"
13645.M_train,85
13642.M_train,248
13643.M_train,"81,92"
13640.M_train,"156,138"
13641.M_train,"61,184"
00408.M_train,"2,199"
06592.M_train,"125,64"
06593.M_train,"179,126,26,104"
06590.M_train,211
06591.M_train,"132,134,132"
06596.M_train,"212,15"
06594.M_train,"5,10,85"
06595.M_train,112
09205.M_train,111
09204.M_train,"148,54,21,148"
06598.M_train,"65,88,139,212,139"
06599.M_train,"147,147"
09201.M_train,"83,189"
11648.M_train,"231,144"
09203.M_train,"15,107"
09202.M_train,"140,60"
13288.M_train,214
14098.M_train,121
13366.M_train,120
13289.M_train,200
14092.M_train,155
14091.M_train,53
14097.M_train,195
14094.M_train,"105,149"
14095.M_train,"109,177"
09660.M_train,"77,147"
13280.M_train,137
13281.M_train,187
13282.M_train,"70,32,67"
13283.M_train,89
10739.M_train,176
13284.M_train,209
10738.M_train,"74,214"
13285.M_train,107
10737.M_train,"53,160,125"
10736.M_train,65
08565.M_train,177
13287.M_train,"196,70"
10735.M_train,197
08564.M_train,190
02710.M_train,"85,160"
02711.M_train,112
02712.M_train,160
02713.M_train,"211,54"
02714.M_train,85
02715.M_train,"164,107"
02716.M_train,235
02717.M_train,"172,41"
02719.M_train,"160,160"
10902.M_train,40
04694.M_train,222
10732.M_train,"164,212,88"
10731.M_train,212
08568.M_train,166
12246.M_train,109
12247.M_train,212
12244.M_train,107
12242.M_train,184
12243.M_train,"73,16"
12240.M_train,183
12241.M_train,49
04348.M_train,"83,240,114"
04349.M_train,114
04344.M_train,"43,157,13"
04345.M_train,"166,14,33"
04346.M_train,219
04340.M_train,195
04341.M_train,248
04342.M_train,"211,21,22"
09029.M_train,167
09028.M_train,143
09025.M_train,135
09026.M_train,23
09021.M_train,10
09020.M_train,95
09023.M_train,153
09022.M_train,30
07678.M_train,"186,166,186,153"
07679.M_train,122
02628.M_train,44
02629.M_train,81
02626.M_train,"117,175"
02625.M_train,"229,229,196"
02622.M_train,60
02623.M_train,"186,189"
02620.M_train,133
02621.M_train,"52,89,145,89,52"
06546.M_train,172
06547.M_train,139
06544.M_train,"131,102"
06545.M_train,"177,63,60,63"
06542.M_train,"56,160"
04698.M_train,"123,205"
06540.M_train,125
06541.M_train,130
07506.M_train,"74,55"
07505.M_train,186
04814.M_train,"69,69"
07503.M_train,"69,200"
07502.M_train,"96,92,41"
06548.M_train,190
06549.M_train,9
12771.M_train,189
14193.M_train,113
11799.M_train,49
11798.M_train,216
12200.M_train,"161,110,91"
10907.M_train,"207,122"
13735.M_train,"133,92,23"
08785.M_train,73
08784.M_train,"10,60,85,140,140"
08787.M_train,"204,186"
08786.M_train,107
08783.M_train,231
08782.M_train,111
13730.M_train,193
07785.M_train,227
08789.M_train,32
08788.M_train,103
13731.M_train,95
05617.M_train,140
03789.M_train,219
05615.M_train,141
05614.M_train,"77,202,222"
11797.M_train,"140,160,28"
06092.M_train,"56,56"
05619.M_train,"153,166,204"
05618.M_train,"118,118,190"
00918.M_train,"30,180"
05240.M_train,3
02881.M_train,"168,201"
02883.M_train,232
02882.M_train,215
02885.M_train,54
02887.M_train,159
02886.M_train,"139,135,164"
02889.M_train,"118,89"
02888.M_train,149
06097.M_train,61
08010.M_train,206
13308.M_train,211
02101.M_train,105
02102.M_train,60
02103.M_train,"96,41,81"
02104.M_train,"114,114"
02105.M_train,"46,45"
02106.M_train,9
13302.M_train,170
13303.M_train,"199,117"
13304.M_train,"209,100"
00916.M_train,"78,10,60"
13306.M_train,244
13307.M_train,"154,155"
03691.M_train,"46,45"
03690.M_train,"69,229,229,32,67"
03693.M_train,48
03692.M_train,214
03695.M_train,"189,189"
03694.M_train,52
03697.M_train,"46,52"
03696.M_train,56
03699.M_train,"245,125"
03698.M_train,35
00911.M_train,192
04119.M_train,238
00912.M_train,"57,119"
04115.M_train,167
04114.M_train,103
04117.M_train,"214,55,242,158"
00913.M_train,"247,2,117,162,222"
04111.M_train,"212,107,65"
04110.M_train,"215,36,19"
04113.M_train,65
04112.M_train,10
04030.M_train,64
04031.M_train,"190,144"
00927.M_train,"178,77,147,169,178"
00926.M_train,"237,180,154"
00921.M_train,"114,244,240"
00920.M_train,"208,241,61"
00922.M_train,167
04038.M_train,10
04039.M_train,"140,177,160"
09423.M_train,56
09422.M_train,143
00929.M_train,160
09427.M_train,"234,89,89,190"
04618.M_train,223
05501.M_train,238
05503.M_train,183
05502.M_train,154
05505.M_train,"160,9,140"
05504.M_train,85
05507.M_train,"7,236"
05506.M_train,"35,217"
05508.M_train,172
09514.M_train,"113,160,25,90"
09512.M_train,"48,90,25"
09513.M_train,"214,181"
09510.M_train,111
09511.M_train,111
06108.M_train,"198,102,238"
08838.M_train,50
08839.M_train,160
08836.M_train,109
08837.M_train,"34,96"
08834.M_train,48
08835.M_train,66
08832.M_train,"221,36"
08833.M_train,113
08830.M_train,184
08831.M_train,"117,117"
07266.M_train,30
07264.M_train,"145,190"
07265.M_train,95
07262.M_train,237
07263.M_train,244
07260.M_train,86
07261.M_train,128
11729.M_train,"76,173"
11728.M_train,9
07268.M_train,140
12606.M_train,246
04840.M_train,186
04841.M_train,"121,243,176"
04842.M_train,209
04843.M_train,140
04844.M_train,14
04847.M_train,"187,83"
04848.M_train,222
04849.M_train,222
13694.M_train,"2,162"
07931.M_train,"211,79"
05218.M_train,228
05219.M_train,"10,78"
05212.M_train,68
05213.M_train,64
05210.M_train,62
05211.M_train,106
05216.M_train,"22,54,54"
05217.M_train,"52,45"
05214.M_train,132
05215.M_train,"89,51,51,60"
11786.M_train,"199,223"
10676.M_train,"187,244,189"
02176.M_train,"121,115,72"
02177.M_train,209
02174.M_train,217
02175.M_train,"60,63"
02172.M_train,247
02173.M_train,59
02170.M_train,24
02171.M_train,130
13407.M_train,223
02178.M_train,244
02179.M_train,"21,73,211,148"
12278.M_train,9
12274.M_train,"247,162,222"
12276.M_train,247
12277.M_train,"107,88,135,212"
11595.M_train,136
12272.M_train,"147,222,59,147"
12273.M_train,"60,28"
12731.M_train,196
12730.M_train,"157,13"
13406.M_train,46
11780.M_train,"57,57"
12732.M_train,248
12734.M_train,241
12736.M_train,215
12552.M_train,"189,20"
11782.M_train,228
09303.M_train,84
07018.M_train,"195,97,183"
07019.M_train,"143,91,91,143"
07016.M_train,246
02350.M_train,"189,122"
07014.M_train,"119,57,119,149"
07015.M_train,"82,223"
07012.M_train,234
07013.M_train,165
07010.M_train,186
07011.M_train,98
10968.M_train,193
10969.M_train,"33,14"
10966.M_train,"67,32,196"
10967.M_train,164
10964.M_train,28
10965.M_train,"160,109"
10962.M_train,"59,59"
10963.M_train,93
10960.M_train,"162,222"
10961.M_train,160
09329.M_train,154
11618.M_train,33
13057.M_train,"12,113"
14014.M_train,217
09108.M_train,160
07350.M_train,"204,14,47"
14191.M_train,229
08201.M_train,"88,107"
08202.M_train,170
08204.M_train,"80,211"
08205.M_train,"161,26"
08207.M_train,39
08208.M_train,8
08209.M_train,"148,54,42,54"
07939.M_train,59
02819.M_train,"122,207"
06028.M_train,90
06029.M_train,"63,9"
02815.M_train,"189,14"
02814.M_train,"80,42"
02817.M_train,"211,211"
02816.M_train,15
02810.M_train,"169,169"
02813.M_train,"170,142,188"
12553.M_train,"12,113"
10041.M_train,"225,141,181"
09000.M_train,"247,223"
08187.M_train,140
02284.M_train,"5,9,99"
11113.M_train,204
11112.M_train,"139,107,88"
11111.M_train,"9,60"
11110.M_train,220
11116.M_train,178
11115.M_train,102
11114.M_train,177
08402.M_train,234
08403.M_train,83
11041.M_train,44
08401.M_train,185
08406.M_train,"63,130,75,177"
08407.M_train,9
08404.M_train,"74,181"
08405.M_train,"208,217,217"
08408.M_train,"27,43,13,157,27"
08409.M_train,"66,30"
09327.M_train,147
13119.M_train,2
13118.M_train,"132,142,142"
03329.M_train,45
03328.M_train,"70,229,229,232,32"
03325.M_train,77
03324.M_train,"113,56"
03327.M_train,153
03326.M_train,"89,89,46,52,197"
03321.M_train,"215,37"
03320.M_train,"219,231"
03323.M_train,"113,63,167,63"
13114.M_train,"198,136"
13117.M_train,58
13116.M_train,143
13488.M_train,210
08500.M_train,"191,113"
04938.M_train,177
04939.M_train,46
04932.M_train,105
04933.M_train,"107,212"
04931.M_train,99
04936.M_train,"81,163"
04937.M_train,199
04934.M_train,106
04935.M_train,"65,6,6,123,138"
06955.M_train,"59,178,59,202,100"
06954.M_train,9
06957.M_train,82
06956.M_train,71
06951.M_train,119
06952.M_train,209
06959.M_train,"150,160"
06958.M_train,"191,60,89"
09093.M_train,"22,54,22,80,21"
09092.M_train,63
09091.M_train,21
09090.M_train,"140,28"
09097.M_train,"26,124"
09096.M_train,9
09095.M_train,"234,89,190,89"
08550.M_train,"140,140,63"
12744.M_train,"180,30,154,154,237"
10590.M_train,181
09099.M_train,"121,152,72"
09098.M_train,14
12740.M_train,"125,64"
12741.M_train,233
12742.M_train,22
10591.M_train,63
00268.M_train,"97,171,183"
00269.M_train,"191,113,51"
00263.M_train,75
00260.M_train,46
00261.M_train,"177,177,177"
00264.M_train,"15,164"
00265.M_train,119
13517.M_train,"22,54"
08251.M_train,"232,69,69"
09604.M_train,"10,99"
09605.M_train,"135,65"
09606.M_train,"15,212"
09601.M_train,"52,190,45"
09602.M_train,61
09603.M_train,"44,154,44"
10079.M_train,"109,109,160,60"
11848.M_train,21
09608.M_train,"9,78,28,99"
09609.M_train,"30,44,30"
12396.M_train,"80,22,42"
13789.M_train,"189,189"
02651.M_train,0
02652.M_train,30
02653.M_train,159
02654.M_train,244
02655.M_train,200
02656.M_train,226
02657.M_train,"230,108"
02658.M_train,151
02659.M_train,"185,35"
12551.M_train,214
14228.M_train,177
13783.M_train,"241,173,61,173"
13398.M_train,185
06600.M_train,"169,1"
04518.M_train,"114,114,189,240"
04519.M_train,"58,43"
04514.M_train,"157,46,4"
04515.M_train,59
04510.M_train,"40,152"
04511.M_train,46
04512.M_train,"143,126"
04513.M_train,"109,86"
10403.M_train,67
14227.M_train,178
09223.M_train,"134,134"
09221.M_train,23
09220.M_train,64
09227.M_train,"148,73"
09226.M_train,164
09225.M_train,87
09224.M_train,140
05342.M_train,"142,142,224"
09228.M_train,168
05343.M_train,138
13938.M_train,146
11948.M_train,"220,158"
11302.M_train,"247,2"
11303.M_train,"228,213"
11301.M_train,209
11306.M_train,84
11304.M_train,130
11305.M_train,135
11308.M_train,243
11309.M_train,31
05949.M_train,39
05948.M_train,111
13705.M_train,203
05941.M_train,48
05940.M_train,46
05943.M_train,"167,12,56"
05942.M_train,85
05945.M_train,"217,106"
05944.M_train,81
05946.M_train,"135,139"
05133.M_train,188
05349.M_train,"230,108"
13930.M_train,43
12968.M_train,137
12969.M_train,147
12964.M_train,"242,214,242"
12965.M_train,"15,15"
12966.M_train,"212,107,88"
12925.M_train,135
12960.M_train,100
12961.M_train,85
12962.M_train,"206,218"
12963.M_train,96
00869.M_train,"200,69"
00868.M_train,"15,139"
00861.M_train,140
00860.M_train,78
00862.M_train,118
00864.M_train,"202,100,147"
00867.M_train,234
00866.M_train,9
06315.M_train,93
13765.M_train,149
01350.M_train,"97,183"
04588.M_train,160
04589.M_train,"78,60"
04584.M_train,0
04586.M_train,200
04587.M_train,17
04580.M_train,161
04581.M_train,40
04582.M_train,247
04583.M_train,"170,128,224"
10775.M_train,242
09001.M_train,"151,151,96,96"
09007.M_train,204
09006.M_train,"48,167"
09005.M_train,"14,153,33"
09004.M_train,"67,200,69,70"
09009.M_train,133
02604.M_train,"47,204,153,189,186"
02605.M_train,78
02606.M_train,"232,70"
02607.M_train,"59,209,100,202"
07696.M_train,"17,239,122"
02602.M_train,"217,217"
02603.M_train,95
07698.M_train,183
07699.M_train,"215,38"
02608.M_train,60
02609.M_train,"234,190,234,234"
11260.M_train,"127,239,239,129"
11261.M_train,171
11262.M_train,8
11263.M_train,"82,193"
11264.M_train,"217,76,184"
07162.M_train,"91,126,26"
11268.M_train,221
11269.M_train,"183,183"
11366.M_train,174
11365.M_train,85
11364.M_train,157
13553.M_train,206
13552.M_train,82
07164.M_train,162
05869.M_train,"174,230,201,58,168"
05868.M_train,42
05863.M_train,115
05862.M_train,168
05861.M_train,"89,45"
05860.M_train,55
05867.M_train,161
05866.M_train,"194,217"
05865.M_train,"159,172,41"
05864.M_train,141
09738.M_train,60
09739.M_train,233
11467.M_train,212
08962.M_train,230
08963.M_train,"211,16"
08960.M_train,138
08961.M_train,"179,91"
08966.M_train,206
08967.M_train,"9,60"
01090.M_train,244
01091.M_train,"170,134,132,142"
01092.M_train,"86,86"
01094.M_train,"16,21,148"
